,FG% Difference,3P% Difference,2P% Difference,FT% Difference,AST Difference,STL Difference,BLK Difference,PTS Difference,Age Difference,ORtg Difference,DRtg Difference,NRtg Difference,Pace Difference,3PAr Difference,TS% Difference,eFG% Difference,TOV% Difference,ORB% Difference,DRB% Difference,Attend./G Difference,Win Pct Difference,Outcome
52,-0.069,-0.03200000000000003,-0.06299999999999994,0.017000000000000015,-5.800000000000001,-0.20000000000000018,-0.6000000000000005,-15.700000000000003,-2.3000000000000007,-11.400000000000006,-0.20000000000000284,-11.2,-3.3999999999999915,0.10200000000000004,-0.051999999999999935,-0.05699999999999994,1.1999999999999993,-2.1999999999999993,0.4000000000000057,-2388,-0.2,0
53,-0.010999999999999954,0.013000000000000012,-0.007000000000000006,0.019000000000000017,0.9000000000000021,0.20000000000000018,-0.40000000000000036,0.09999999999999432,-0.3000000000000007,1.7999999999999972,-4.5,6.3,-1.9000000000000057,0.066,0.0050000000000000044,0.0050000000000000044,0.5,2.5,2.0,-745,0.4,0
54,-0.023999999999999966,-0.007000000000000006,-0.015000000000000013,-0.03200000000000003,-1.0,-0.7999999999999998,0.0,-3.799999999999997,-3.900000000000002,-5.5,4.200000000000003,-9.7,1.7999999999999972,0.057999999999999996,-0.014000000000000012,-0.015000000000000013,3.0999999999999996,1.5,-2.8000000000000114,1189,-0.4,0
55,-0.0010000000000000009,0.017000000000000015,0.010000000000000009,0.010000000000000009,3.3000000000000007,0.9000000000000004,-0.40000000000000036,4.0,2.700000000000003,4.599999999999994,-8.200000000000003,12.8,-0.3999999999999915,0.08399999999999996,0.015999999999999903,0.017000000000000015,-0.5,1.0,2.8999999999999915,1249,0.49999999999999994,1
56,-0.021999999999999964,-0.020999999999999963,-0.013000000000000012,0.006000000000000005,-3.1999999999999993,1.1999999999999993,-0.7999999999999998,-5.900000000000006,1.3000000000000007,-3.0999999999999943,5.1000000000000085,-8.2,-2.3999999999999915,0.03199999999999997,-0.017000000000000015,-0.020000000000000018,-0.6999999999999993,-2.8000000000000007,-4.200000000000003,773,-0.30000000000000004,0
57,-0.032999999999999974,-0.022999999999999965,-0.03300000000000003,0.0030000000000000027,-4.5,-2.0999999999999996,0.0,-10.200000000000003,-1.3999999999999986,-7.799999999999997,3.3999999999999915,-11.200000000000001,-1.6999999999999886,0.025000000000000022,-0.03299999999999992,-0.03400000000000003,0.40000000000000036,-3.6000000000000014,-4.099999999999994,-356,-0.3,1
58,0.025999999999999968,0.0,-0.0030000000000000027,-0.010000000000000009,3.099999999999998,1.2999999999999998,0.0,1.1000000000000085,-3.099999999999998,-4.099999999999994,3.200000000000003,-7.3,4.200000000000003,-0.136,0.0030000000000000027,0.0010000000000000009,1.0,-4.399999999999999,-1.5,-2419,0.0,1
59,0.01200000000000001,0.017000000000000015,0.018999999999999906,-0.009000000000000008,2.1000000000000014,0.4999999999999991,-0.20000000000000018,8.5,-1.2999999999999972,5.799999999999997,-2.5,8.3,2.200000000000003,0.03200000000000003,0.014000000000000012,0.020999999999999908,-1.0999999999999996,2.599999999999998,0.29999999999999716,709,0.0,1
60,-0.028000000000000025,-0.008999999999999952,-0.02400000000000002,0.03500000000000003,-4.199999999999999,-0.6999999999999993,0.2999999999999998,-5.800000000000011,0.6000000000000014,-3.200000000000003,1.7999999999999972,-5.000000000000001,-2.1000000000000085,0.056999999999999995,-0.016000000000000014,-0.019000000000000017,0.3999999999999986,-0.8000000000000007,0.5999999999999943,-1577,-0.4,1
61,-0.020999999999999963,-0.0020000000000000018,-0.020000000000000018,-0.009000000000000008,-1.1000000000000014,-0.09999999999999964,-0.20000000000000018,-5.200000000000003,-0.6999999999999993,-5.0,-1.3999999999999915,-3.6,-0.5,0.046999999999999986,-0.013000000000000012,-0.01200000000000001,0.5,-3.6999999999999993,1.2999999999999972,-84,0.0,0
62,0.024999999999999967,0.04899999999999999,0.02300000000000002,0.03400000000000003,6.100000000000001,-1.3000000000000007,-1.2999999999999998,12.399999999999991,0.3000000000000007,4.699999999999989,6.0,-1.3,6.700000000000003,0.04600000000000004,0.03499999999999992,0.04300000000000004,-0.20000000000000107,-3.0,-0.4000000000000057,1550,0.0,1
63,0.04199999999999998,0.02300000000000002,0.041000000000000036,-0.0010000000000000009,3.1999999999999993,1.1000000000000005,1.2999999999999998,16.60000000000001,0.0,9.200000000000003,-2.799999999999997,12.0,6.8999999999999915,-0.05199999999999999,0.03599999999999992,0.038000000000000034,-0.5999999999999996,4.199999999999999,-0.09999999999999432,-738,0.10000000000000003,0
64,0.01699999999999996,0.017000000000000015,0.008000000000000007,0.04499999999999993,-1.7000000000000028,2.1000000000000014,0.20000000000000018,6.599999999999994,-1.1999999999999993,5.8999999999999915,-9.700000000000003,15.600000000000001,0.7000000000000028,-0.02200000000000002,0.018000000000000016,0.016000000000000014,-2.0,-0.10000000000000142,1.5999999999999943,-3,0.5,1
65,-0.0010000000000000009,0.017000000000000015,0.010000000000000009,0.010000000000000009,3.3000000000000007,0.9000000000000004,-0.40000000000000036,4.0,2.700000000000003,4.599999999999994,-8.200000000000003,12.8,-0.3999999999999915,0.08399999999999996,0.015999999999999903,0.017000000000000015,-0.5,1.0,2.8999999999999915,1249,0.49999999999999994,1
66,0.03199999999999997,0.030999999999999972,0.02300000000000002,0.03500000000000003,1.3999999999999986,1.0999999999999996,-0.7999999999999998,2.0,5.899999999999999,3.3999999999999915,-4.400000000000006,7.8,-1.2999999999999972,-0.030999999999999972,0.03399999999999992,0.03300000000000003,-0.40000000000000036,-4.800000000000001,5.0,-971,0.5,0
67,-0.007000000000000006,-0.020000000000000018,-0.0040000000000000036,0.03600000000000003,2.8999999999999986,1.6000000000000005,0.8999999999999995,6.200000000000003,-4.600000000000001,1.7999999999999972,-0.4000000000000057,2.2,4.0,-0.01799999999999996,-0.010000000000000009,-0.013999999999999901,0.9000000000000004,9.399999999999999,-1.2999999999999972,-777,-0.4,1
68,0.023999999999999966,0.01100000000000001,0.03400000000000003,0.03200000000000003,1.8999999999999986,-0.6000000000000005,0.40000000000000036,-0.09999999999999432,2.6000000000000014,-0.5,5.200000000000003,-5.7,0.6000000000000085,0.0050000000000000044,0.029999999999999916,0.026000000000000023,0.6999999999999993,-8.399999999999999,-3.1000000000000085,2096,-0.19999999999999996,0
69,-0.01100000000000001,-0.007000000000000006,-0.01100000000000001,0.0,-3.1000000000000014,-1.3999999999999995,-1.0999999999999996,-2.0,-2.1000000000000014,-3.200000000000003,3.200000000000003,-6.3999999999999995,0.7000000000000028,0.008000000000000007,-0.007000000000000006,-0.01100000000000001,2.5999999999999996,2.599999999999998,1.0999999999999943,199,-0.19999999999999998,0
70,0.0040000000000000036,-0.0050000000000000044,-0.006000000000000005,-0.013000000000000012,-2.6000000000000014,2.2,-0.2999999999999998,-0.6999999999999886,0.5999999999999979,-1.1000000000000085,-9.0,7.9,0.4000000000000057,-0.05299999999999999,-0.006000000000000005,-0.007000000000000006,0.5999999999999996,1.7999999999999972,3.4000000000000057,-496,0.8,0
71,-0.03200000000000003,-0.02899999999999997,-0.07199999999999995,-0.016000000000000014,-1.8000000000000007,0.20000000000000018,-1.0,-11.200000000000003,-3.799999999999997,-13.299999999999997,5.5,-18.8,1.8999999999999915,-0.10600000000000004,-0.05399999999999994,-0.05800000000000005,2.8999999999999986,0.8000000000000007,-1.5,-1987,-0.7000000000000001,0
72,0.045999999999999985,0.065,0.04799999999999993,0.0010000000000000009,5.100000000000001,-0.7000000000000011,-1.7000000000000002,16.5,1.7000000000000028,12.299999999999997,2.6000000000000085,9.7,3.700000000000003,0.04600000000000004,0.05699999999999994,0.06799999999999995,-1.3000000000000007,0.5999999999999979,-2.200000000000003,844,-0.09999999999999998,1
73,-0.010000000000000009,-0.007000000000000006,-0.008000000000000007,-0.026000000000000023,-1.1000000000000014,-0.1999999999999993,1.2999999999999998,-0.29999999999999716,-1.6999999999999993,-3.5,-1.2000000000000028,-2.3000000000000003,3.0999999999999943,0.01200000000000001,-0.009000000000000008,-0.009000000000000008,1.0999999999999996,0.1999999999999993,1.5,-729,-0.19999999999999996,0
74,-0.006000000000000005,0.0010000000000000009,-0.0030000000000000027,-0.031000000000000028,3.1000000000000014,2.0999999999999996,0.6999999999999993,2.5,-2.900000000000002,-2.1000000000000085,-0.5,-1.6,4.3999999999999915,0.01899999999999996,-0.0030000000000000027,-0.0020000000000000018,1.3999999999999986,0.9000000000000021,-0.9000000000000057,-546,0.0,0
75,-0.032999999999999974,-0.02300000000000002,-0.041000000000000036,-0.02200000000000002,-3.900000000000002,0.20000000000000018,-0.40000000000000036,-12.700000000000003,-0.5,-5.599999999999994,0.20000000000000284,-5.8,-6.3999999999999915,0.0010000000000000009,-0.03299999999999992,-0.03700000000000003,1.0,2.1999999999999993,-1.5999999999999943,-2740,-0.39999999999999997,1
76,-0.020999999999999963,-0.018000000000000016,-0.039000000000000035,-0.03700000000000003,2.5,0.39999999999999947,-0.2999999999999998,-2.5,-3.3999999999999986,-5.400000000000006,0.09999999999999432,-5.5,2.1000000000000085,-0.05199999999999999,-0.039999999999999925,-0.03500000000000003,0.6000000000000014,4.0,-0.5999999999999943,23,-0.09999999999999998,0
77,-0.035999999999999976,-0.02100000000000002,-0.04999999999999993,-0.03500000000000003,-3.3999999999999986,0.0,-0.2999999999999998,-7.6000000000000085,0.09999999999999787,-6.099999999999994,5.6000000000000085,-11.7,-0.8000000000000114,-0.015000000000000013,-0.041999999999999926,-0.04300000000000004,1.0,5.0,-1.7999999999999972,78,-0.6000000000000001,1
78,-0.03799999999999998,0.0010000000000000009,-0.03299999999999992,0.019000000000000017,-4.899999999999999,0.0,0.09999999999999964,-6.5,0.1999999999999993,-3.3000000000000114,-4.5,1.1999999999999997,-2.5,0.09900000000000003,-0.016000000000000014,-0.018999999999999906,0.5,-0.8999999999999986,0.5,-951,0.30000000000000004,1
79,-0.03199999999999997,-0.03199999999999997,-0.03200000000000003,-0.05699999999999994,-3.099999999999998,-2.0,-0.40000000000000036,-9.599999999999994,-1.0,-8.599999999999994,7.200000000000003,-15.8,-1.2000000000000028,-0.0010000000000000009,-0.03799999999999992,-0.039000000000000035,3.5,5.0,-2.0999999999999943,-427,-0.4,0
80,-0.03200000000000003,-0.02899999999999997,-0.07199999999999995,-0.016000000000000014,-1.8000000000000007,0.20000000000000018,-1.0,-11.200000000000003,-3.799999999999997,-13.299999999999997,5.5,-18.8,1.8999999999999915,-0.10600000000000004,-0.05399999999999994,-0.05800000000000005,2.8999999999999986,0.8000000000000007,-1.5,-1987,-0.7000000000000001,0
81,-0.024999999999999967,-0.025999999999999968,-0.019000000000000017,-0.006000000000000005,-5.199999999999999,0.29999999999999893,-1.0999999999999996,-12.100000000000009,2.400000000000002,-5.799999999999997,5.200000000000003,-11.0,-5.8999999999999915,0.019999999999999962,-0.025000000000000022,-0.027000000000000024,-0.7999999999999989,-5.300000000000001,-3.1000000000000085,3184,-0.30000000000000004,0
82,-0.019999999999999962,-0.009000000000000008,-0.03200000000000003,-0.05800000000000005,2.0,0.5,-0.20000000000000018,-4.799999999999997,-3.3000000000000007,-6.200000000000003,-1.4000000000000057,-4.8,1.5,-0.018000000000000016,-0.028999999999999915,-0.026000000000000023,1.5,1.9000000000000021,-3.0,1760,0.0,1
83,0.0040000000000000036,-0.01100000000000001,-0.010000000000000009,-0.026000000000000023,-5.800000000000001,-1.0,0.20000000000000018,0.5,-3.700000000000003,0.29999999999999716,-0.9000000000000057,1.2000000000000002,-0.10000000000000853,-0.08499999999999996,-0.014999999999999902,-0.013000000000000012,-0.5,4.399999999999999,0.6000000000000085,-580,-0.09999999999999998,0
84,-0.0050000000000000044,0.0040000000000000036,-0.020999999999999908,-0.026000000000000023,-2.6000000000000014,-0.8999999999999995,0.40000000000000036,-6.400000000000006,2.6999999999999993,-5.799999999999997,1.2000000000000028,-7.0,-0.5,-0.03300000000000003,-0.009000000000000008,-0.010000000000000009,0.5999999999999996,-6.599999999999998,1.4000000000000057,-1995,0.20000000000000007,0
85,-0.0030000000000000027,-0.020000000000000018,0.006000000000000005,-0.015000000000000013,2.5,0.1999999999999993,0.5,-0.3999999999999915,-1.1999999999999993,-2.1999999999999886,5.700000000000003,-7.8999999999999995,2.0,-0.014000000000000012,-0.013000000000000012,-0.010000000000000009,-0.6999999999999993,-1.5,-2.0999999999999943,-859,-0.5,1
86,-0.026000000000000023,-0.03199999999999997,-0.019000000000000017,-0.013000000000000012,-1.2999999999999972,-0.5,1.2999999999999998,-2.5999999999999943,-3.3000000000000007,-6.700000000000003,6.199999999999989,-12.9,4.700000000000003,0.006000000000000005,-0.029999999999999916,-0.03200000000000003,1.1999999999999993,0.3999999999999986,-3.8999999999999915,-3632,-0.39999999999999997,0
87,0.05199999999999999,0.026000000000000023,0.03799999999999992,-0.0040000000000000036,5.5,1.2000000000000002,0.5,8.899999999999991,3.1000000000000014,8.700000000000003,-4.400000000000006,13.1,-0.20000000000000284,-0.09300000000000003,0.03600000000000003,0.039999999999999925,-2.4000000000000004,-0.1999999999999993,0.5,1611,0.4,1
