,Date,Visitor,VPTS,Home,HPTS,Outcome,Home Team,Home FG%,Home 3P%,Home 2P%,Home FT%,Home AST,Home STL,Home BLK,Home PTS,Home Age,Home ORtg,Home DRtg,Home NRtg,Home Pace,Home 3PAr,Home TS%,Home eFG%,Home TOV%,Home ORB%,Home DRB%,Home Attend./G,Visitor Team,Visitor FG%,Visitor 3P%,Visitor 2P%,Visitor FT%,Visitor AST,Visitor STL,Visitor BLK,Visitor PTS,Visitor Age,Visitor ORtg,Visitor DRtg,Visitor NRtg,Visitor Pace,Visitor 3PAr,Visitor TS%,Visitor eFG%,Visitor TOV%,Visitor ORB%,Visitor DRB%,Visitor Attend./G,Home Win Pct,Visitor Win Pct,FG% Difference,3P% Difference,2P% Difference,FT% Difference,AST Difference,STL Difference,BLK Difference,PTS Difference,Age Difference,ORtg Difference,DRtg Difference,NRtg Difference,Pace Difference,3PAr Difference,TS% Difference,eFG% Difference,TOV% Difference,ORB% Difference,DRB% Difference,Attend./G Difference,Win Pct Difference
133,2024-11-08,POR,102,MIN,127,W,MIN,0.468,0.377,0.545,0.789,26.1,8.0,5.0,114.3,27.2,116.6,111.5,5.1,97.3,0.455,0.588,0.554,13.0,25.8,75.1,18835,POR,0.45,0.342,0.527,0.762,23.8,8.3,5.3,110.9,23.8,111.7,114.7,-3.0,98.8,0.418,0.555,0.521,13.8,29.2,72.5,17546,0.8,0.4,0.018000000000000016,0.034999999999999976,0.018000000000000016,0.027000000000000024,2.3000000000000007,-0.3000000000000007,-0.2999999999999998,3.3999999999999915,3.3999999999999986,4.8999999999999915,-3.200000000000003,8.1,-1.5,0.03700000000000003,0.03299999999999992,0.03300000000000003,-0.8000000000000007,-3.3999999999999986,2.5999999999999943,1289,0.4
134,2024-11-08,PHI,106,LAL,116,W,LAL,0.479,0.366,0.562,0.785,26.0,7.7,4.5,113.4,27.9,115.9,114.7,1.2,97.6,0.425,0.593,0.557,12.7,23.3,74.5,18723,PHI,0.454,0.341,0.537,0.78,23.2,9.2,4.5,109.6,27.1,111.9,118.2,-6.3,97.4,0.426,0.563,0.527,12.3,23.4,71.8,19844,0.6,0.1,0.024999999999999967,0.024999999999999967,0.025000000000000022,0.0050000000000000044,2.8000000000000007,-1.4999999999999991,0.0,3.8000000000000114,0.7999999999999972,4.0,-3.5,7.5,0.19999999999998863,-0.0010000000000000009,0.030000000000000027,0.030000000000000027,0.3999999999999986,-0.09999999999999787,2.700000000000003,-1121,0.5
135,2024-11-08,LAC,107,SAC,98,L,SAC,0.478,0.357,0.555,0.806,26.5,7.6,4.4,115.7,27.8,116.7,116.2,0.5,98.2,0.391,0.582,0.548,11.8,25.4,76.9,16986,LAC,0.482,0.373,0.55,0.797,25.2,9.4,4.5,112.9,29.7,115.1,110.3,4.8,97.5,0.387,0.589,0.554,13.4,24.4,77.5,16575,0.5,0.9,-0.0040000000000000036,-0.016000000000000014,0.0050000000000000044,0.009000000000000008,1.3000000000000007,-1.8000000000000007,-0.09999999999999964,2.799999999999997,-1.8999999999999986,1.6000000000000085,5.900000000000006,-4.3,0.7000000000000028,0.0040000000000000036,-0.007000000000000006,-0.006000000000000005,-1.5999999999999996,1.0,-0.5999999999999943,411,-0.4
136,2024-11-09,UTA,111,SAS,110,L,SAS,0.465,0.357,0.551,0.774,28.6,8.2,5.5,113.9,26.0,114.4,117.2,-2.8,99.3,0.441,0.575,0.544,12.3,24.3,73.0,17976,UTA,0.454,0.35,0.54,0.774,25.5,6.8,4.4,111.9,23.9,111.2,120.4,-9.2,100.0,0.449,0.568,0.533,14.9,26.9,74.1,18175,0.3,0.1,0.01100000000000001,0.007000000000000006,0.01100000000000001,0.0,3.1000000000000014,1.3999999999999995,1.0999999999999996,2.0,2.1000000000000014,3.200000000000003,-3.200000000000003,6.3999999999999995,-0.7000000000000028,-0.008000000000000007,0.007000000000000006,0.01100000000000001,-2.5999999999999996,-2.599999999999998,-1.0999999999999943,-199,0.19999999999999998
137,2024-11-09,CHI,125,ATL,113,L,ATL,0.472,0.358,0.552,0.775,29.6,9.7,5.1,118.2,24.9,114.6,115.7,-1.1,102.6,0.41,0.579,0.546,13.2,26.3,76.0,16440,CHI,0.47,0.367,0.556,0.809,29.1,7.6,4.7,117.8,25.2,114.1,115.6,-1.5,102.8,0.457,0.585,0.553,12.7,22.3,76.6,20138,0.5,0.7,0.0020000000000000018,-0.009000000000000008,-0.0040000000000000036,-0.03400000000000003,0.5,2.0999999999999996,0.39999999999999947,0.4000000000000057,-0.3000000000000007,0.5,0.10000000000000853,0.3999999999999999,-0.20000000000000284,-0.04700000000000004,-0.006000000000000005,-0.007000000000000006,0.5,4.0,-0.5999999999999943,-3698,-0.19999999999999996
138,2024-11-09,BKN,100,CLE,105,W,CLE,0.491,0.383,0.581,0.776,28.1,8.2,4.3,121.9,26.6,121.7,112.2,9.5,99.8,0.457,0.607,0.578,11.6,25.9,74.8,19432,BKN,0.437,0.344,0.515,0.787,25.2,7.8,4.3,105.1,24.7,108.5,115.8,-7.3,96.4,0.458,0.552,0.516,13.7,24.5,75.0,17398,0.6,0.3,0.05399999999999999,0.039000000000000035,0.06599999999999995,-0.01100000000000001,2.900000000000002,0.39999999999999947,0.0,16.80000000000001,1.9000000000000021,13.200000000000003,-3.5999999999999943,16.8,3.3999999999999915,-0.0010000000000000009,0.05499999999999994,0.061999999999999944,-2.0999999999999996,1.3999999999999986,-0.20000000000000284,2034,0.3
139,2024-11-09,TOR,103,LAC,105,W,LAC,0.482,0.373,0.55,0.797,25.2,9.4,4.5,112.9,29.7,115.1,110.3,4.8,97.5,0.387,0.589,0.554,13.4,24.4,77.5,16575,TOR,0.458,0.348,0.523,0.748,28.5,8.1,4.2,110.9,24.5,110.5,114.8,-4.3,99.7,0.373,0.553,0.522,13.3,27.3,73.9,18746,0.9,0.5,0.023999999999999966,0.025000000000000022,0.027000000000000024,0.049000000000000044,-3.3000000000000007,1.3000000000000007,0.2999999999999998,2.0,5.199999999999999,4.599999999999994,-4.5,9.1,-2.200000000000003,0.014000000000000012,0.03599999999999992,0.03200000000000003,0.09999999999999964,-2.900000000000002,3.5999999999999943,-2171,0.4
140,2024-11-10,HOU,101,DET,99,L,DET,0.476,0.362,0.55,0.774,26.4,8.0,5.3,115.5,25.8,115.0,113.1,1.9,99.8,0.394,0.58,0.547,13.0,26.2,76.0,19071,HOU,0.455,0.353,0.518,0.738,23.3,8.4,5.0,114.3,24.9,115.3,110.8,4.5,98.6,0.384,0.553,0.523,11.8,31.7,76.2,17484,0.4,0.6,0.020999999999999963,0.009000000000000008,0.03200000000000003,0.03600000000000003,3.099999999999998,-0.40000000000000036,0.2999999999999998,1.2000000000000028,0.9000000000000021,-0.29999999999999716,2.299999999999997,-2.6,1.2000000000000028,0.010000000000000009,0.026999999999999913,0.02400000000000002,1.1999999999999993,-5.5,-0.20000000000000284,1587,-0.19999999999999996
141,2024-11-10,BOS,113,MIL,107,L,MIL,0.486,0.387,0.56,0.75,25.5,7.3,4.7,115.5,29.3,115.9,113.4,2.5,99.3,0.424,0.598,0.568,12.2,19.3,76.2,17437,BOS,0.462,0.368,0.571,0.799,26.1,7.2,5.5,116.3,28.9,120.6,111.1,9.5,95.7,0.536,0.591,0.561,10.8,25.7,76.0,19156,0.8,0.8,0.023999999999999966,0.019000000000000017,-0.010999999999999899,-0.049000000000000044,-0.6000000000000014,0.09999999999999964,-0.7999999999999998,-0.7999999999999972,0.40000000000000213,-4.699999999999989,2.3000000000000114,-7.0,3.5999999999999943,-0.11200000000000004,0.007000000000000006,0.006999999999999895,1.3999999999999986,-6.399999999999999,0.20000000000000284,-1719,0.0
142,2024-11-10,NYK,121,IND,132,W,IND,0.488,0.368,0.568,0.789,29.2,8.5,5.5,117.4,25.8,116.5,114.3,2.2,99.9,0.4,0.594,0.562,11.8,21.3,74.5,16737,NYK,0.486,0.369,0.558,0.8,27.5,8.2,4.0,115.8,27.5,118.5,114.3,4.2,96.7,0.382,0.589,0.556,11.9,26.0,74.5,19800,0.8,0.6,0.0020000000000000018,-0.0010000000000000009,0.009999999999999898,-0.01100000000000001,1.6999999999999993,0.3000000000000007,1.5,1.6000000000000085,-1.6999999999999993,-2.0,0.0,-2.0,3.200000000000003,0.018000000000000016,0.0050000000000000044,0.006000000000000005,-0.09999999999999964,-4.699999999999999,0.0,-3063,0.20000000000000007
143,2024-11-10,WAS,94,ORL,121,W,ORL,0.445,0.318,0.533,0.775,23.0,8.9,6.0,105.4,24.9,109.4,109.6,-0.2,96.1,0.411,0.55,0.51,12.9,25.3,77.0,18588,WAS,0.439,0.335,0.519,0.778,25.1,7.6,5.1,108.0,23.5,106.8,119.1,-12.3,100.9,0.435,0.546,0.512,13.6,22.7,71.9,16084,0.7,0.2,0.006000000000000005,-0.017000000000000015,0.014000000000000012,-0.0030000000000000027,-2.1000000000000014,1.3000000000000007,0.9000000000000004,-2.5999999999999943,1.3999999999999986,2.6000000000000085,-9.5,12.100000000000001,-4.800000000000011,-0.02400000000000002,0.0040000000000000036,-0.0020000000000000018,-0.6999999999999993,2.6000000000000014,5.099999999999994,2504,0.49999999999999994
144,2024-11-10,MIA,95,MIN,94,L,MIN,0.468,0.377,0.545,0.789,26.1,8.0,5.0,114.3,27.2,116.6,111.5,5.1,97.3,0.455,0.588,0.554,13.0,25.8,75.1,18835,MIA,0.465,0.367,0.538,0.791,26.4,8.1,3.8,110.6,26.8,113.5,112.9,0.6,96.2,0.429,0.576,0.544,12.4,22.3,75.8,19716,0.8,0.6,0.0030000000000000027,0.010000000000000009,0.007000000000000006,-0.0020000000000000018,-0.29999999999999716,-0.09999999999999964,1.2000000000000002,3.700000000000003,0.3999999999999986,3.0999999999999943,-1.4000000000000057,4.5,1.0999999999999943,0.026000000000000023,0.01200000000000001,0.010000000000000009,0.5999999999999996,3.5,-0.7000000000000028,-881,0.20000000000000007
145,2024-11-10,GSW,127,OKC,116,L,OKC,0.482,0.374,0.559,0.819,26.9,10.3,5.7,120.5,24.8,120.3,107.5,12.8,100.0,0.419,0.593,0.56,10.3,24.2,74.6,17973,GSW,0.451,0.364,0.528,0.764,29.1,9.4,4.8,113.8,28.6,115.0,111.7,3.3,98.7,0.469,0.568,0.536,12.3,27.3,75.6,18064,0.8,0.7,0.030999999999999972,0.010000000000000009,0.031000000000000028,0.05499999999999994,-2.200000000000003,0.9000000000000004,0.9000000000000004,6.700000000000003,-3.8000000000000007,5.299999999999997,-4.200000000000003,9.5,1.2999999999999972,-0.04999999999999999,0.025000000000000022,0.02400000000000002,-2.0,-3.1000000000000014,-1.0,-91,0.10000000000000009
146,2024-11-10,CHA,105,PHI,107,W,PHI,0.454,0.341,0.537,0.78,23.2,9.2,4.5,109.6,27.1,111.9,118.2,-6.3,97.4,0.426,0.563,0.527,12.3,23.4,71.8,19844,CHA,0.43,0.339,0.499,0.783,24.3,7.4,4.5,105.1,25.1,107.3,116.6,-9.3,97.6,0.43,0.537,0.503,13.7,26.5,74.5,17169,0.1,0.1,0.02400000000000002,0.0020000000000000018,0.038000000000000034,-0.0030000000000000027,-1.1000000000000014,1.799999999999999,0.0,4.5,2.0,4.6000000000000085,1.6000000000000085,3.000000000000001,-0.19999999999998863,-0.0040000000000000036,0.025999999999999912,0.02400000000000002,-1.3999999999999986,-3.1000000000000014,-2.700000000000003,2675,0.0
147,2024-11-10,DAL,120,DEN,122,W,DEN,0.506,0.376,0.578,0.77,31.0,8.0,4.9,120.8,27.0,119.9,116.0,3.9,99.8,0.356,0.604,0.573,12.5,26.7,74.6,19786,DAL,0.479,0.364,0.552,0.77,25.2,7.8,5.4,114.2,27.5,114.8,116.0,-1.2,99.2,0.389,0.583,0.549,12.5,23.3,73.1,19580,0.5,0.4,0.027000000000000024,0.01200000000000001,0.025999999999999912,0.0,5.800000000000001,0.20000000000000018,-0.5,6.599999999999994,-0.5,5.1000000000000085,0.0,5.1,0.5999999999999943,-0.03300000000000003,0.02100000000000002,0.02399999999999991,0.0,3.3999999999999986,1.5,206,0.09999999999999998
148,2024-11-10,SAC,127,PHO,118,L,PHO,0.478,0.378,0.556,0.81,27.8,7.2,4.8,113.6,29.1,116.2,119.3,-3.1,97.1,0.44,0.595,0.561,12.8,22.6,74.1,17071,SAC,0.478,0.357,0.555,0.806,26.5,7.6,4.4,115.7,27.8,116.7,116.2,0.5,98.2,0.391,0.582,0.548,11.8,25.4,76.9,16986,0.1,0.5,0.0,0.02100000000000002,0.0010000000000000009,0.0040000000000000036,1.3000000000000007,-0.39999999999999947,0.39999999999999947,-2.1000000000000085,1.3000000000000007,-0.5,3.0999999999999943,-3.6,-1.1000000000000085,0.04899999999999999,0.013000000000000012,0.013000000000000012,1.0,-2.799999999999997,-2.8000000000000114,85,-0.4
149,2024-11-10,MEM,134,POR,89,L,POR,0.45,0.342,0.527,0.762,23.8,8.3,5.3,110.9,23.8,111.7,114.7,-3.0,98.8,0.418,0.555,0.521,13.8,29.2,72.5,17546,MEM,0.479,0.367,0.556,0.786,28.4,8.9,5.6,121.7,24.7,117.7,113.0,4.7,103.3,0.406,0.588,0.554,13.1,28.7,74.9,16660,0.4,0.4,-0.02899999999999997,-0.024999999999999967,-0.029000000000000026,-0.02400000000000002,-4.599999999999998,-0.5999999999999996,-0.2999999999999998,-10.799999999999997,-0.8999999999999986,-6.0,1.7000000000000028,-7.7,-4.5,0.011999999999999955,-0.03299999999999992,-0.03300000000000003,0.7000000000000011,0.5,-2.4000000000000057,886,0.0
150,2024-11-10,TOR,103,LAL,123,W,LAL,0.479,0.366,0.562,0.785,26.0,7.7,4.5,113.4,27.9,115.9,114.7,1.2,97.6,0.425,0.593,0.557,12.7,23.3,74.5,18723,TOR,0.458,0.348,0.523,0.748,28.5,8.1,4.2,110.9,24.5,110.5,114.8,-4.3,99.7,0.373,0.553,0.522,13.3,27.3,73.9,18746,0.6,0.5,0.020999999999999963,0.018000000000000016,0.039000000000000035,0.03700000000000003,-2.5,-0.39999999999999947,0.2999999999999998,2.5,3.3999999999999986,5.400000000000006,-0.09999999999999432,5.5,-2.1000000000000085,0.05199999999999999,0.039999999999999925,0.03500000000000003,-0.6000000000000014,-4.0,0.5999999999999943,-23,0.09999999999999998
151,2024-11-11,CLE,119,CHI,113,L,CHI,0.47,0.367,0.556,0.809,29.1,7.6,4.7,117.8,25.2,114.1,115.6,-1.5,102.8,0.457,0.585,0.553,12.7,22.3,76.6,20138,CLE,0.491,0.383,0.581,0.776,28.1,8.2,4.3,121.9,26.6,121.7,112.2,9.5,99.8,0.457,0.607,0.578,11.6,25.9,74.8,19432,0.7,0.6,-0.02100000000000002,-0.016000000000000014,-0.02499999999999991,0.03300000000000003,1.0,-0.5999999999999996,0.40000000000000036,-4.1000000000000085,-1.4000000000000021,-7.6000000000000085,3.3999999999999915,-11.0,3.0,0.0,-0.02200000000000002,-0.02499999999999991,1.0999999999999996,-3.599999999999998,1.7999999999999972,706,0.09999999999999998
152,2024-11-11,WAS,92,HOU,107,W,HOU,0.455,0.353,0.518,0.738,23.3,8.4,5.0,114.3,24.9,115.3,110.8,4.5,98.6,0.384,0.553,0.523,11.8,31.7,76.2,17484,WAS,0.439,0.335,0.519,0.778,25.1,7.6,5.1,108.0,23.5,106.8,119.1,-12.3,100.9,0.435,0.546,0.512,13.6,22.7,71.9,16084,0.6,0.2,0.016000000000000014,0.01799999999999996,-0.0010000000000000009,-0.040000000000000036,-1.8000000000000007,0.8000000000000007,-0.09999999999999964,6.299999999999997,1.3999999999999986,8.5,-8.299999999999997,16.8,-2.3000000000000114,-0.05099999999999999,0.007000000000000006,0.01100000000000001,-1.799999999999999,9.0,4.299999999999997,1400,0.39999999999999997
153,2024-11-11,BKN,107,NOP,105,L,NOP,0.452,0.347,0.518,0.754,25.8,8.5,5.2,109.8,25.9,110.4,119.9,-9.5,99.1,0.385,0.552,0.519,12.8,26.3,72.7,16815,BKN,0.437,0.344,0.515,0.787,25.2,7.8,4.3,105.1,24.7,108.5,115.8,-7.3,96.4,0.458,0.552,0.516,13.7,24.5,75.0,17398,0.2,0.3,0.015000000000000013,0.0030000000000000027,0.0030000000000000027,-0.03300000000000003,0.6000000000000014,0.7000000000000002,0.9000000000000004,4.700000000000003,1.1999999999999993,1.9000000000000057,4.1000000000000085,-2.2,2.6999999999999886,-0.07300000000000001,0.0,0.0030000000000000027,-0.8999999999999986,1.8000000000000007,-2.299999999999997,-583,-0.09999999999999998
154,2024-11-11,LAC,128,OKC,134,W,OKC,0.482,0.374,0.559,0.819,26.9,10.3,5.7,120.5,24.8,120.3,107.5,12.8,100.0,0.419,0.593,0.56,10.3,24.2,74.6,17973,LAC,0.482,0.373,0.55,0.797,25.2,9.4,4.5,112.9,29.7,115.1,110.3,4.8,97.5,0.387,0.589,0.554,13.4,24.4,77.5,16575,0.8,0.9,0.0,0.0010000000000000009,0.009000000000000008,0.02199999999999991,1.6999999999999993,0.9000000000000004,1.2000000000000002,7.599999999999994,-4.899999999999999,5.200000000000003,-2.799999999999997,8.0,2.5,0.03199999999999997,0.0040000000000000036,0.006000000000000005,-3.0999999999999996,-0.1999999999999993,-2.9000000000000057,1398,-0.09999999999999998
155,2024-11-11,SAC,96,SAS,116,W,SAS,0.465,0.357,0.551,0.774,28.6,8.2,5.5,113.9,26.0,114.4,117.2,-2.8,99.3,0.441,0.575,0.544,12.3,24.3,73.0,17976,SAC,0.478,0.357,0.555,0.806,26.5,7.6,4.4,115.7,27.8,116.7,116.2,0.5,98.2,0.391,0.582,0.548,11.8,25.4,76.9,16986,0.3,0.5,-0.012999999999999956,0.0,-0.0040000000000000036,-0.03200000000000003,2.1000000000000014,0.5999999999999996,1.0999999999999996,-1.7999999999999972,-1.8000000000000007,-2.299999999999997,1.0,-3.3,1.0999999999999943,0.04999999999999999,-0.007000000000000006,-0.0040000000000000036,0.5,-1.0999999999999979,-3.9000000000000057,990,-0.2
156,2024-11-12,ATL,117,BOS,116,L,BOS,0.462,0.368,0.571,0.799,26.1,7.2,5.5,116.3,28.9,120.6,111.1,9.5,95.7,0.536,0.591,0.561,10.8,25.7,76.0,19156,ATL,0.472,0.358,0.552,0.775,29.6,9.7,5.1,118.2,24.9,114.6,115.7,-1.1,102.6,0.41,0.579,0.546,13.2,26.3,76.0,16440,0.8,0.5,-0.009999999999999953,0.010000000000000009,0.018999999999999906,0.02400000000000002,-3.5,-2.499999999999999,0.40000000000000036,-1.9000000000000057,4.0,6.0,-4.6000000000000085,10.6,-6.8999999999999915,0.12600000000000006,0.01200000000000001,0.015000000000000013,-2.3999999999999986,-0.6000000000000014,0.0,2716,0.30000000000000004
157,2024-11-12,MIA,121,DET,123,W,DET,0.476,0.362,0.55,0.774,26.4,8.0,5.3,115.5,25.8,115.0,113.1,1.9,99.8,0.394,0.58,0.547,13.0,26.2,76.0,19071,MIA,0.465,0.367,0.538,0.791,26.4,8.1,3.8,110.6,26.8,113.5,112.9,0.6,96.2,0.429,0.576,0.544,12.4,22.3,75.8,19716,0.4,0.6,0.010999999999999954,-0.0050000000000000044,0.01200000000000001,-0.017000000000000015,0.0,-0.09999999999999964,1.5,4.900000000000006,-1.0,1.5,0.19999999999998863,1.2999999999999998,3.5999999999999943,-0.034999999999999976,0.0040000000000000036,0.0030000000000000027,0.5999999999999996,3.8999999999999986,0.20000000000000284,-645,-0.19999999999999996
158,2024-11-12,CHA,89,ORL,114,W,ORL,0.445,0.318,0.533,0.775,23.0,8.9,6.0,105.4,24.9,109.4,109.6,-0.2,96.1,0.411,0.55,0.51,12.9,25.3,77.0,18588,CHA,0.43,0.339,0.499,0.783,24.3,7.4,4.5,105.1,25.1,107.3,116.6,-9.3,97.6,0.43,0.537,0.503,13.7,26.5,74.5,17169,0.7,0.1,0.015000000000000013,-0.02100000000000002,0.03400000000000003,-0.008000000000000007,-1.3000000000000007,1.5,1.5,0.30000000000001137,-0.20000000000000284,2.1000000000000085,-7.0,9.100000000000001,-1.5,-0.019000000000000017,0.013000000000000012,0.007000000000000006,-0.7999999999999989,-1.1999999999999993,2.5,1419,0.6
159,2024-11-12,NYK,111,PHI,99,L,PHI,0.454,0.341,0.537,0.78,23.2,9.2,4.5,109.6,27.1,111.9,118.2,-6.3,97.4,0.426,0.563,0.527,12.3,23.4,71.8,19844,NYK,0.486,0.369,0.558,0.8,27.5,8.2,4.0,115.8,27.5,118.5,114.3,4.2,96.7,0.382,0.589,0.556,11.9,26.0,74.5,19800,0.1,0.6,-0.03199999999999997,-0.02799999999999997,-0.02100000000000002,-0.020000000000000018,-4.300000000000001,1.0,0.5,-6.200000000000003,-0.3999999999999986,-6.599999999999994,3.9000000000000057,-10.5,0.7000000000000028,0.043999999999999984,-0.026000000000000023,-0.029000000000000026,0.40000000000000036,-2.6000000000000014,-2.700000000000003,44,-0.5
160,2024-11-12,TOR,85,MIL,99,W,MIL,0.486,0.387,0.56,0.75,25.5,7.3,4.7,115.5,29.3,115.9,113.4,2.5,99.3,0.424,0.598,0.568,12.2,19.3,76.2,17437,TOR,0.458,0.348,0.523,0.748,28.5,8.1,4.2,110.9,24.5,110.5,114.8,-4.3,99.7,0.373,0.553,0.522,13.3,27.3,73.9,18746,0.8,0.5,0.02799999999999997,0.039000000000000035,0.03700000000000003,0.0020000000000000018,-3.0,-0.7999999999999998,0.5,4.599999999999994,4.800000000000001,5.400000000000006,-1.3999999999999915,6.8,-0.4000000000000057,0.05099999999999999,0.04499999999999993,0.04599999999999993,-1.1000000000000014,-8.0,2.299999999999997,-1309,0.30000000000000004
161,2024-11-12,PHO,120,UTA,112,L,UTA,0.454,0.35,0.54,0.774,25.5,6.8,4.4,111.9,23.9,111.2,120.4,-9.2,100.0,0.449,0.568,0.533,14.9,26.9,74.1,18175,PHO,0.478,0.378,0.556,0.81,27.8,7.2,4.8,113.6,29.1,116.2,119.3,-3.1,97.1,0.44,0.595,0.561,12.8,22.6,74.1,17071,0.1,0.1,-0.023999999999999966,-0.028000000000000025,-0.016000000000000014,-0.03600000000000003,-2.3000000000000007,-0.40000000000000036,-0.39999999999999947,-1.6999999999999886,-5.200000000000003,-5.0,1.1000000000000085,-6.1,2.9000000000000057,0.009000000000000008,-0.027000000000000024,-0.028000000000000025,2.0999999999999996,4.299999999999997,0.0,1104,0.0
162,2024-11-12,DAL,117,GSW,120,W,GSW,0.451,0.364,0.528,0.764,29.1,9.4,4.8,113.8,28.6,115.0,111.7,3.3,98.7,0.469,0.568,0.536,12.3,27.3,75.6,18064,DAL,0.479,0.364,0.552,0.77,25.2,7.8,5.4,114.2,27.5,114.8,116.0,-1.2,99.2,0.389,0.583,0.549,12.5,23.3,73.1,19580,0.7,0.4,-0.02799999999999997,0.0,-0.02400000000000002,-0.006000000000000005,3.900000000000002,1.6000000000000005,-0.6000000000000005,-0.4000000000000057,1.1000000000000014,0.20000000000000284,-4.299999999999997,4.5,-0.5,0.07999999999999996,-0.015000000000000013,-0.013000000000000012,-0.1999999999999993,4.0,2.5,-1516,0.29999999999999993
163,2024-11-12,MIN,108,POR,122,W,POR,0.45,0.342,0.527,0.762,23.8,8.3,5.3,110.9,23.8,111.7,114.7,-3.0,98.8,0.418,0.555,0.521,13.8,29.2,72.5,17546,MIN,0.468,0.377,0.545,0.789,26.1,8.0,5.0,114.3,27.2,116.6,111.5,5.1,97.3,0.455,0.588,0.554,13.0,25.8,75.1,18835,0.4,0.8,-0.018000000000000016,-0.034999999999999976,-0.018000000000000016,-0.027000000000000024,-2.3000000000000007,0.3000000000000007,0.2999999999999998,-3.3999999999999915,-3.3999999999999986,-4.8999999999999915,3.200000000000003,-8.1,1.5,-0.03700000000000003,-0.03299999999999992,-0.03300000000000003,0.8000000000000007,3.3999999999999986,-2.5999999999999943,-1289,-0.4
164,2024-11-13,IND,90,ORL,94,W,ORL,0.445,0.318,0.533,0.775,23.0,8.9,6.0,105.4,24.9,109.4,109.6,-0.2,96.1,0.411,0.55,0.51,12.9,25.3,77.0,18588,IND,0.488,0.368,0.568,0.789,29.2,8.5,5.5,117.4,25.8,116.5,114.3,2.2,99.9,0.4,0.594,0.562,11.8,21.3,74.5,16737,0.7,0.8,-0.04299999999999998,-0.04999999999999999,-0.03499999999999992,-0.014000000000000012,-6.199999999999999,0.40000000000000036,0.5,-12.0,-0.9000000000000021,-7.099999999999994,-4.700000000000003,-2.4000000000000004,-3.8000000000000114,0.010999999999999954,-0.04399999999999993,-0.052000000000000046,1.0999999999999996,4.0,2.5,1851,-0.10000000000000009
165,2024-11-13,BOS,139,BKN,114,L,BKN,0.437,0.344,0.515,0.787,25.2,7.8,4.3,105.1,24.7,108.5,115.8,-7.3,96.4,0.458,0.552,0.516,13.7,24.5,75.0,17398,BOS,0.462,0.368,0.571,0.799,26.1,7.2,5.5,116.3,28.9,120.6,111.1,9.5,95.7,0.536,0.591,0.561,10.8,25.7,76.0,19156,0.3,0.8,-0.025000000000000022,-0.02400000000000002,-0.05599999999999994,-0.01200000000000001,-0.9000000000000021,0.5999999999999996,-1.2000000000000002,-11.200000000000003,-4.199999999999999,-12.099999999999994,4.700000000000003,-16.8,0.7000000000000028,-0.07800000000000001,-0.038999999999999924,-0.04500000000000004,2.8999999999999986,-1.1999999999999993,-1.0,-1758,-0.5
166,2024-11-13,CHI,124,NYK,123,L,NYK,0.486,0.369,0.558,0.8,27.5,8.2,4.0,115.8,27.5,118.5,114.3,4.2,96.7,0.382,0.589,0.556,11.9,26.0,74.5,19800,CHI,0.47,0.367,0.556,0.809,29.1,7.6,4.7,117.8,25.2,114.1,115.6,-1.5,102.8,0.457,0.585,0.553,12.7,22.3,76.6,20138,0.6,0.7,0.016000000000000014,0.0020000000000000018,0.0020000000000000018,-0.009000000000000008,-1.6000000000000014,0.5999999999999996,-0.7000000000000002,-2.0,2.3000000000000007,4.400000000000006,-1.2999999999999972,5.7,-6.099999999999994,-0.07500000000000001,0.0040000000000000036,0.0030000000000000027,-0.7999999999999989,3.6999999999999993,-2.0999999999999943,-338,-0.09999999999999998
167,2024-11-13,NOP,88,OKC,106,W,OKC,0.482,0.374,0.559,0.819,26.9,10.3,5.7,120.5,24.8,120.3,107.5,12.8,100.0,0.419,0.593,0.56,10.3,24.2,74.6,17973,NOP,0.452,0.347,0.518,0.754,25.8,8.5,5.2,109.8,25.9,110.4,119.9,-9.5,99.1,0.385,0.552,0.519,12.8,26.3,72.7,16815,0.8,0.2,0.02999999999999997,0.027000000000000024,0.041000000000000036,0.06499999999999995,1.0999999999999979,1.8000000000000007,0.5,10.700000000000003,-1.0999999999999979,9.899999999999991,-12.400000000000006,22.3,0.9000000000000057,0.033999999999999975,0.040999999999999925,0.041000000000000036,-2.5,-2.1000000000000014,1.8999999999999915,1158,0.6000000000000001
168,2024-11-13,CLE,114,PHI,106,L,PHI,0.454,0.341,0.537,0.78,23.2,9.2,4.5,109.6,27.1,111.9,118.2,-6.3,97.4,0.426,0.563,0.527,12.3,23.4,71.8,19844,CLE,0.491,0.383,0.581,0.776,28.1,8.2,4.3,121.9,26.6,121.7,112.2,9.5,99.8,0.457,0.607,0.578,11.6,25.9,74.8,19432,0.1,0.6,-0.03699999999999998,-0.04199999999999998,-0.04399999999999993,0.0040000000000000036,-4.900000000000002,1.0,0.20000000000000018,-12.300000000000011,0.5,-9.799999999999997,6.0,-15.8,-2.3999999999999915,-0.031000000000000028,-0.04400000000000004,-0.050999999999999934,0.7000000000000011,-2.5,-3.0,412,-0.5
